index,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
102866,City Hotel,0,192,2016,December,50,4,2,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,72.75,1,2,Check-Out,08-12-16
102867,City Hotel,0,78,2016,December,49,3,2,3,2,2.0,0,BB,ITA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,147.9,0,1,Check-Out,08-12-16
102868,City Hotel,0,1,2016,December,50,6,0,2,1,0.0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,72.38,0,1,Check-Out,08-12-16
102869,City Hotel,0,9,2016,December,50,5,1,2,2,0.0,0,SC,HUN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.0,0,1,Check-Out,08-12-16
102870,City Hotel,0,96,2016,December,50,4,2,2,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,57.6,0,1,Check-Out,08-12-16
102871,City Hotel,0,26,2016,December,50,5,1,2,1,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,88.0,0,0,Check-Out,08-12-16
102872,City Hotel,0,81,2016,December,50,7,0,1,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,79.2,0,2,Check-Out,08-12-16
102873,City Hotel,0,0,2016,December,50,7,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,98.0,0,2,Check-Out,08-12-16
102874,City Hotel,0,1,2016,December,50,6,0,2,1,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,78.0,0,1,Check-Out,08-12-16
102875,City Hotel,0,5,2016,December,50,7,0,1,1,0.0,0,BB,IRL,Online TA,GDS,0,0,0,A,A,0,No Deposit,195.0,,0,Transient,94.0,0,0,Check-Out,08-12-16
102876,City Hotel,0,27,2016,December,50,7,0,1,2,0.0,0,BB,CZE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,104.0,0,2,Check-Out,08-12-16
102877,City Hotel,0,9,2016,December,50,7,0,1,1,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,8.0,,0,Transient,114.0,0,1,Check-Out,08-12-16
102878,City Hotel,0,23,2016,December,50,7,0,1,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,88.0,0,2,Check-Out,08-12-16
102879,City Hotel,0,61,2016,December,49,3,2,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.4,0,0,Check-Out,08-12-16
102880,City Hotel,0,52,2016,December,49,3,2,3,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.7,0,1,Check-Out,08-12-16
102881,City Hotel,0,51,2016,December,50,5,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,155.0,,0,Transient,108.0,0,2,Check-Out,08-12-16
102882,City Hotel,0,76,2016,December,50,5,1,2,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,G,0,No Deposit,9.0,,0,Transient,165.6,0,1,Check-Out,08-12-16
102883,City Hotel,0,10,2016,December,49,3,2,3,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.59,0,0,Check-Out,08-12-16
102884,City Hotel,0,232,2016,December,50,5,1,2,3,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,110.7,0,2,Check-Out,08-12-16
102885,City Hotel,0,9,2016,December,50,4,2,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.4,0,2,Check-Out,08-12-16
102886,City Hotel,0,6,2016,December,50,4,2,2,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16.0,,0,Transient,68.0,0,0,Check-Out,08-12-16
102887,City Hotel,0,35,2016,December,49,3,2,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,88.4,0,2,Check-Out,08-12-16
102888,City Hotel,0,1,2016,December,50,7,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,122.6,0,1,Check-Out,08-12-16
102889,City Hotel,0,3,2016,December,50,5,1,2,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,227.0,0,Transient,79.0,0,0,Check-Out,08-12-16
102890,City Hotel,0,3,2016,December,50,5,1,2,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,227.0,0,Transient,79.0,0,0,Check-Out,08-12-16
102891,City Hotel,0,52,2016,December,50,4,2,2,2,1.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,103.7,0,3,Check-Out,08-12-16
102892,City Hotel,0,96,2016,November,48,26,4,8,2,0.0,0,BB,BRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,79.2,0,0,Check-Out,08-12-16
102893,City Hotel,0,52,2016,December,50,4,2,2,2,1.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,103.7,0,3,Check-Out,08-12-16
102894,City Hotel,0,8,2016,December,50,6,0,2,1,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,72.38,0,1,Check-Out,08-12-16
102895,City Hotel,0,0,2016,December,50,7,0,1,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient,83.2,0,1,Check-Out,08-12-16
102896,City Hotel,0,7,2016,December,50,7,0,1,1,0.0,0,SC,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,74.8,0,0,Check-Out,08-12-16
102897,City Hotel,0,12,2016,December,49,3,2,3,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,28.0,,0,Transient,68.0,0,2,Check-Out,08-12-16
102898,City Hotel,0,23,2016,December,50,8,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,7.0,,0,Transient,0.0,0,1,Check-Out,08-12-16
102899,City Hotel,0,15,2016,November,48,25,4,10,2,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,65.6,0,1,Check-Out,09-12-16
102900,City Hotel,0,49,2016,December,50,6,0,3,2,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,75.05,0,1,Check-Out,09-12-16
102901,City Hotel,0,16,2016,December,50,6,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,159.0,,0,Transient,104.0,0,0,Check-Out,09-12-16
102902,City Hotel,0,50,2016,December,50,5,1,3,2,1.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,81.56,0,2,Check-Out,09-12-16
102903,City Hotel,0,0,2016,December,50,8,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,105.0,0,0,Check-Out,09-12-16
102904,City Hotel,0,4,2016,December,49,2,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,97.75,0,1,Check-Out,09-12-16
102905,City Hotel,0,46,2016,December,50,5,1,3,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16.0,,0,Transient,98.0,0,0,Check-Out,09-12-16
102906,City Hotel,0,21,2016,December,49,1,2,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,K,0,No Deposit,9.0,,0,Transient,89.14,0,2,Check-Out,09-12-16
102907,City Hotel,0,4,2016,December,50,7,0,2,1,0.0,0,BB,SVN,Online TA,TA/TO,0,0,0,A,K,0,No Deposit,7.0,,0,Transient,75.08,0,1,Check-Out,09-12-16
102908,City Hotel,0,8,2016,December,50,4,2,3,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,82.0,0,2,Check-Out,09-12-16
102909,City Hotel,0,76,2016,December,50,7,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,75.0,0,1,Check-Out,09-12-16
102910,City Hotel,0,0,2016,December,50,5,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.89,0,1,Check-Out,09-12-16
102911,City Hotel,0,224,2016,December,50,4,2,3,2,0.0,0,BB,CHE,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,83.3,0,0,Check-Out,09-12-16
102912,City Hotel,0,27,2016,December,50,4,2,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,54.71,0,1,Check-Out,09-12-16
102913,City Hotel,0,8,2016,December,50,8,0,1,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,154.0,0,0,Check-Out,09-12-16
102914,City Hotel,0,11,2016,December,50,5,1,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,97.4,0,0,Check-Out,09-12-16
102915,City Hotel,0,3,2016,December,50,5,1,3,1,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient,71.8,0,0,Check-Out,09-12-16
102916,City Hotel,0,7,2016,December,50,4,2,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.4,0,1,Check-Out,09-12-16
102917,City Hotel,0,1,2016,December,50,5,1,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,65.76,0,1,Check-Out,09-12-16
102918,City Hotel,0,12,2016,December,50,4,2,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,105.9,0,0,Check-Out,09-12-16
102919,City Hotel,0,14,2016,December,50,5,1,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,70.88,0,0,Check-Out,09-12-16
102920,City Hotel,0,75,2016,December,50,5,1,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,28.0,,0,Transient,75.0,0,0,Check-Out,09-12-16
102921,City Hotel,0,101,2016,December,50,8,0,1,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,79.2,0,1,Check-Out,09-12-16
102922,City Hotel,0,57,2016,December,50,5,1,3,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,74.8,0,1,Check-Out,09-12-16
102923,City Hotel,0,65,2016,December,50,7,0,2,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,126.0,0,1,Check-Out,09-12-16
102924,City Hotel,0,2,2016,December,50,6,0,3,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,106.33,0,1,Check-Out,09-12-16
102925,City Hotel,0,13,2016,December,49,3,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,159.0,,0,Transient,89.39,0,0,Check-Out,09-12-16
102926,City Hotel,0,119,2016,December,50,4,2,3,1,0.0,0,BB,BEL,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient,79.2,0,1,Check-Out,09-12-16
102927,City Hotel,0,36,2016,December,50,6,0,3,2,1.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,22.0,,0,Transient,85.05,0,0,Check-Out,09-12-16
102928,City Hotel,0,2,2016,December,50,8,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,84.0,0,1,Check-Out,09-12-16
102929,City Hotel,0,119,2016,December,50,4,2,3,2,0.0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,79.2,0,1,Check-Out,09-12-16
102930,City Hotel,0,30,2016,December,50,8,0,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,D,K,0,No Deposit,14.0,,0,Transient,108.0,0,0,Check-Out,09-12-16
102931,City Hotel,0,3,2016,December,50,6,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,81.88,0,0,Check-Out,09-12-16
102932,City Hotel,0,73,2016,December,50,5,1,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,75.0,0,1,Check-Out,10-12-16
102933,City Hotel,0,76,2016,December,50,7,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,75.0,0,0,Check-Out,10-12-16
102934,City Hotel,0,80,2016,December,50,7,0,3,1,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,86.4,0,2,Check-Out,10-12-16
102935,City Hotel,0,44,2016,December,50,6,0,4,2,1.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,90.0,0,0,Check-Out,10-12-16
102936,City Hotel,0,44,2016,December,50,6,0,4,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,94.5,0,1,Check-Out,10-12-16
102937,City Hotel,0,129,2016,December,50,8,0,2,2,1.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,101.18,0,3,Check-Out,10-12-16
102938,City Hotel,0,56,2016,December,50,7,0,3,0,2.0,0,BB,ITA,Online TA,TA/TO,0,0,0,B,A,1,No Deposit,9.0,,0,Transient,82.44,0,1,Check-Out,10-12-16
102939,City Hotel,0,56,2016,December,50,7,0,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,B,A,1,No Deposit,9.0,,0,Transient,82.44,0,1,Check-Out,10-12-16
102940,City Hotel,0,66,2016,December,50,5,1,4,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,68.07,0,1,Check-Out,10-12-16
102941,City Hotel,0,17,2016,December,50,9,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,40.0,0,Transient,65.0,0,0,Check-Out,10-12-16
102942,City Hotel,0,17,2016,December,50,9,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9.0,,0,Transient,111.0,0,0,Check-Out,10-12-16
102943,City Hotel,0,58,2016,December,50,9,0,1,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.2,1,2,Check-Out,10-12-16
102944,City Hotel,0,17,2016,December,50,9,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,40.0,0,Transient,65.0,0,0,Check-Out,10-12-16
102945,City Hotel,0,49,2016,December,50,8,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,98.1,0,1,Check-Out,10-12-16
102946,City Hotel,0,3,2016,December,50,9,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,131.0,0,0,Check-Out,10-12-16
102947,City Hotel,0,62,2016,December,50,8,0,2,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,118.8,0,2,Check-Out,10-12-16
102948,City Hotel,0,79,2016,December,50,7,0,3,3,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,105.0,0,0,Check-Out,10-12-16
102949,City Hotel,0,61,2016,December,50,8,0,2,0,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Transient-Party,91.6,0,0,Check-Out,10-12-16
102950,City Hotel,0,27,2016,December,50,6,0,4,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,74.8,0,1,Check-Out,10-12-16
102951,City Hotel,0,34,2016,December,49,3,2,5,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,54.71,0,1,Check-Out,10-12-16
102952,City Hotel,0,15,2016,December,50,7,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,106.33,0,0,Check-Out,10-12-16
102953,City Hotel,0,5,2016,December,50,7,0,3,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,,290.0,0,Transient,119.8,0,1,Check-Out,10-12-16
102954,City Hotel,0,46,2016,December,50,7,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,102.6,1,2,Check-Out,10-12-16
102955,City Hotel,0,71,2016,December,50,6,0,4,3,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,105.0,0,0,Check-Out,10-12-16
102956,City Hotel,0,5,2016,December,50,8,0,2,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,190.0,0,2,Check-Out,10-12-16
102957,City Hotel,0,19,2016,December,50,6,0,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,102.79,0,2,Check-Out,10-12-16
102958,City Hotel,0,17,2016,December,50,9,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,40.0,0,Transient,65.0,0,0,Check-Out,10-12-16
102959,City Hotel,0,24,2016,December,50,7,0,3,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,106.33,0,1,Check-Out,10-12-16
102960,City Hotel,0,5,2016,December,50,8,0,2,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,181.0,0,0,Check-Out,10-12-16
102961,City Hotel,0,24,2016,December,50,5,1,4,2,1.0,0,BB,FIN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,78.15,0,1,Check-Out,10-12-16
102962,City Hotel,0,154,2016,December,50,8,0,2,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,79.2,0,2,Check-Out,10-12-16
102963,City Hotel,0,16,2016,December,50,8,0,2,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,40.0,0,Transient,75.0,0,0,Check-Out,10-12-16
102964,City Hotel,0,5,2016,December,50,8,0,2,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,111.0,0,1,Check-Out,10-12-16
102965,City Hotel,0,4,2016,December,50,9,0,1,1,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,105.0,0,0,Check-Out,10-12-16
102966,City Hotel,0,62,2016,December,50,8,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,B,B,2,No Deposit,9.0,,0,Transient-Party,100.6,0,0,Check-Out,10-12-16
102967,City Hotel,0,19,2016,December,50,6,0,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.89,0,1,Check-Out,10-12-16
102968,City Hotel,0,4,2016,December,50,9,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,105.0,0,0,Check-Out,10-12-16
102969,City Hotel,0,19,2016,December,50,8,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,2,No Deposit,9.0,,0,Transient,108.67,0,0,Check-Out,11-12-16
102970,City Hotel,0,88,2016,December,50,6,0,5,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,140.0,0,1,Check-Out,11-12-16
102971,City Hotel,0,40,2016,December,50,7,0,4,2,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8.0,,0,Transient,96.91,0,1,Check-Out,11-12-16
102972,City Hotel,0,259,2016,December,50,7,0,4,3,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,104.55,0,1,Check-Out,11-12-16
102973,City Hotel,0,259,2016,December,50,7,0,4,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,73.95,0,1,Check-Out,11-12-16
102974,City Hotel,0,259,2016,December,50,7,0,4,1,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,73.95,0,1,Check-Out,11-12-16
102975,City Hotel,0,61,2016,December,50,8,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,93.6,0,1,Check-Out,11-12-16
102976,City Hotel,0,49,2016,December,50,7,0,4,2,0.0,0,HB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,94.51,0,1,Check-Out,11-12-16
102977,City Hotel,0,7,2016,December,50,9,0,2,1,0.0,0,SC,IRL,Direct,Direct,0,0,0,A,D,0,No Deposit,14.0,,0,Transient,100.0,0,0,Check-Out,11-12-16
102978,City Hotel,0,259,2016,December,50,7,0,4,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,73.95,0,1,Check-Out,11-12-16
102979,City Hotel,0,259,2016,December,50,7,0,4,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,73.95,0,1,Check-Out,11-12-16
102980,City Hotel,0,61,2016,December,50,8,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,93.6,0,1,Check-Out,11-12-16
102981,City Hotel,0,61,2016,December,50,8,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,93.6,0,1,Check-Out,11-12-16
102982,City Hotel,0,61,2016,December,50,8,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,93.6,0,1,Check-Out,11-12-16
102983,City Hotel,0,14,2016,December,50,7,0,4,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,77.78,0,1,Check-Out,11-12-16
102984,City Hotel,0,143,2016,December,50,8,0,3,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,79.2,0,1,Check-Out,11-12-16
102985,City Hotel,0,77,2016,December,50,9,0,2,2,0.0,0,BB,BEL,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,75.0,0,1,Check-Out,11-12-16
102986,City Hotel,0,40,2016,December,50,7,0,4,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,96.9,0,1,Check-Out,11-12-16
102987,City Hotel,0,74,2016,December,50,9,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,75.0,0,0,Check-Out,11-12-16
102988,City Hotel,0,86,2016,December,50,8,0,3,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,140.0,0,2,Check-Out,11-12-16
102989,City Hotel,0,57,2016,December,50,9,0,2,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,126.0,0,2,Check-Out,11-12-16
102990,City Hotel,0,31,2016,December,50,8,0,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,15.0,,0,Transient,67.68,0,0,Check-Out,11-12-16
102991,City Hotel,0,31,2016,December,50,8,0,3,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,15.0,,0,Transient,74.88,0,0,Check-Out,11-12-16
102992,City Hotel,0,17,2016,December,50,8,0,3,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,,0,Transient,150.67,0,0,Check-Out,11-12-16
102993,City Hotel,0,46,2016,December,50,10,0,1,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,102.6,1,1,Check-Out,11-12-16
102994,City Hotel,0,157,2016,December,50,8,0,3,3,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,D,2,No Deposit,83.0,,0,Transient-Party,92.65,0,0,Check-Out,11-12-16
102995,City Hotel,0,157,2016,December,50,8,0,3,2,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,83.0,,0,Transient-Party,68.0,0,0,Check-Out,11-12-16
102996,City Hotel,0,103,2016,December,50,9,0,2,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,79.2,0,2,Check-Out,11-12-16
102997,City Hotel,0,209,2016,December,50,8,0,3,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,81.9,0,1,Check-Out,11-12-16
102998,City Hotel,0,56,2016,December,50,8,0,3,0,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,B,A,0,No Deposit,9.0,,0,Transient,82.44,0,1,Check-Out,11-12-16
102999,City Hotel,0,157,2016,December,50,8,0,3,2,0.0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,83.0,,0,Transient-Party,68.0,0,0,Check-Out,11-12-16
103000,City Hotel,0,122,2016,December,50,8,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,83.0,,0,Transient-Party,68.0,0,0,Check-Out,11-12-16
103001,City Hotel,0,57,2016,December,50,8,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,B,A,1,No Deposit,9.0,,0,Transient,82.44,0,1,Check-Out,11-12-16
